"bias_type","k_scenario","true_effect","true_tau","n_sims","naive_bias","naive_rmse","naive_mae","tf_bias","tf_rmse","tf_mae","tf_convergence","pp_bias","pp_rmse","pp_mae","pp_convergence","pp_pct_peese","pp_pct_negative_intercept","copas_bias","copas_rmse","copas_mae","copas_convergence","naive_tau2_bias","tf_tau2_bias","pp_tau2_bias","copas_tau2_bias","naive_pi_width","tf_pi_width","pp_pi_width","copas_pi_width","naive_coverage","naive_coverage_se","tf_coverage","tf_coverage_se","pp_coverage","pp_coverage_se","copas_coverage","copas_coverage_se"
"step_moderate",50,0.8,0.3,100,0.0333158280326201,0.0564722478371072,0.0452995381209529,0.00744393744099925,0.0632315803322869,0.0492942414930297,1,-1.22982584037118,1.33570567775589,1.24943582116286,1,0.24,0.82,-0.00318727333526558,0.0697116289129342,0.054798934458657,1,-0.0169282812867047,-0.00482379900299566,-0.0299284218674162,-0.0019203210956078,1.09597842949892,1.17351902173377,2.74845461475244,1.21983732644529,1,0,1,0,0.49,0.0499899989998,0.99,0.0099498743710662
"step_moderate",50,0.8,0.5,100,0.0579291961036507,0.0937362946862146,0.0768668811169196,-0.0259483901031129,0.12500500433003,0.102572369085512,1,-1.83904195993066,1.88556176910071,1.83904195993066,1,0.68,1,-0.0515230892325403,0.164965826710937,0.126781339489506,1,-0.0292956692617691,0.0223417192417238,-0.0926627392220363,0.0168148178067496,1.89982624645406,2.09296786754603,2.93054371755279,2.14021261937431,1,0,1,0,0.19,0.0392300904918661,1,0
"step_severe",10,0.3,0.1,89,0.143062097622125,0.177477596292366,0.154802215002453,0.136115511617668,0.177016163933043,0.151549084058041,1,0.056566816062248,2.9312811536713,1.92198174692242,1,0.0112359550561798,0.471910112359551,0.0551355989594741,0.163658758390816,0.136078220680627,0.573033707865168,0.00866513117209576,0.0106314152223036,0.0141723506205572,0.00382291035954947,1.60576956593063,1.56750606417366,32.5861483683832,1.09464750521035,0.932584269662921,0.02657845068662,0.898876404494382,0.0319581211105603,1,0,0.528089887640449,0.0699034289338705
"step_severe",10,0.3,0.3,96,0.19875839480655,0.263768531942933,0.21966831356584,0.172174809725443,0.265990276743809,0.217923480076394,1,-1.43151302035277,4.60970202367515,2.81087139559621,1,0.135416666666667,0.65625,-0.0467337811579487,0.336858538403707,0.273137396432049,0.666666666666667,0.034333798531874,0.0426688506263,0.0206440702095571,0.0193619334923404,2.79277004505474,2.72895745549803,28.805608773832,2.29680604603866,0.90625,0.0297491136947809,0.90625,0.0297491136947809,0.958333333333333,0.020394687716095,0.635416666666667,0.0601641408966038
"step_severe",10,0.3,0.5,100,0.128754418146767,0.273650825821713,0.226234698322932,0.0939242054647221,0.256055157939926,0.20697976930245,1,-1.82335340880358,4.45952781914453,3.36204302423325,1,0.07,0.73,-0.193942733233783,0.457725680665542,0.402083996259914,0.87,0.0954165271435787,0.114690996531324,0.0936973388527209,0.0748443372427152,3.60725556084845,3.55001381891071,27.7269572961077,3.93125706510606,0.99,0.0099498743710662,0.99,0.0099498743710662,1,0,0.84,0.0393042947552414
"step_severe",10,0.5,0.1,100,0.0899411620341793,0.120821439890087,0.0994420013573985,0.0895552003876541,0.12284223603769,0.100739337482311,1,-0.191199056204047,1.42027700007971,1.11381921077216,1,0.03,0.39,0.0351981527732072,0.10956657892419,0.0914331666265997,0.85,-0.00215717047193279,-0.000725830851642543,-0.00219822600125116,-0.000644443676188984,0.561767090797486,0.575284119652624,8.64039920016931,0.850379956592748,0.95,0.0217944947177034,0.91,0.0286181760425084,0.99,0.0099498743710662,0.57,0.0536985047442171
"step_severe",10,0.5,0.3,100,0.164994038186755,0.210222823842777,0.175498906070302,0.143984931181188,0.203150604643615,0.165326474577626,1,-1.23301263439568,3.08536166189661,2.20099111283071,1,0.09,0.64,0.0575249154606996,0.248433076164322,0.202093296504164,0.78,-0.0199279491711718,-0.0152741489767387,-0.0285603697793885,-0.0108796881396626,1.53454398297582,1.52756793211605,16.1989677834395,1.86950811833219,0.95,0.0217944947177034,0.97,0.017058722109232,0.91,0.0286181760425084,0.58,0.0558844962675421
"step_severe",10,0.5,0.5,100,0.148217060176013,0.2496514593396,0.203245764641356,0.124525748702804,0.2558304254589,0.213301607042608,1,-2.02677698899389,3.61970905673275,2.7833634796191,1,0.18,0.74,-0.127615183229629,0.428116004028688,0.35192311014976,0.83,-0.00522537989698751,0.0106288479496306,-0.0374463834621134,0.0416372748587639,2.63810714574654,2.64596124541871,17.6269762758501,3.71090000371064,0.99,0.0099498743710662,0.98,0.014,0.9,0.03,0.74,0.0481463631976147
"step_severe",10,0.8,0.1,100,0.0199477957692127,0.0719562459385077,0.0578194014949453,0.0222829997102171,0.0752225813979315,0.0598710726645794,1,-0.487027004160211,1.26110263325792,1.017768085479,1,0.05,0.4,0.0134290686490371,0.0764850559313304,0.0600619165387391,0.8,0.000399899961635939,0.00189682366234837,-0.000348911608340493,-7.3869674813087e-05,0.530555465305702,0.546296700811157,5.97714819756449,0.8903905163741,0.98,0.014,0.99,0.0099498743710662,0.96,0.0195959179422654,0.12,0.0363318042491699
"step_severe",10,0.8,0.3,100,0.0830143041199795,0.139431113727997,0.111464352378139,0.0721420872708695,0.135022497018775,0.10675109424543,1,-1.35099778503562,2.01519655212023,1.62849095453018,1,0.11,0.65,0.0725032646094075,0.138878095313972,0.11364512649598,0.86,-0.0299944964559281,-0.0256499084875445,-0.0377718556740056,-0.0257385353920969,1.17154126800092,1.19929198551824,8.06804889830729,1.47283303772571,1,0,1,0,0.89,0.031288975694324,0.34,0.0510813304993262
"step_severe",10,0.8,0.5,100,0.159782511768842,0.217731618000371,0.182826207923004,0.144962877675024,0.211807116951603,0.177024582728184,1,-2.40124383846548,2.78089169839714,2.43814138137835,1,0.23,0.91,-0.212627975973144,1.76337739206852,0.459310627722274,0.8,-0.0740765442948794,-0.0689194370705353,-0.141655847615518,0.131624822273559,2.04203624186485,2.05411909563556,9.00534909808801,13.3558965387794,1,0,1,0,0.79,0.0407308237088326,0.51,0.0558905179793496
"step_severe",20,0.3,0.1,100,0.131894415355489,0.146507848465382,0.134718367400196,0.121111313975119,0.139876432771995,0.125731551269396,1,0.0420696156694047,1.1438407367822,0.90524505515409,1,0.01,0.42,0.0409457555433968,0.117986988732341,0.0969886100321453,0.98,0.00537252942609771,0.00690920788728891,0.00865547742735678,0.00413134014504542,0.622061520349209,0.634464000621471,7.8325759855174,0.822762471227442,0.73,0.0443959457608462,0.77,0.0420832508250016,1,0,0.95,0.0220157642963178
"step_severe",20,0.3,0.3,100,0.151771274256577,0.185321671751463,0.161226218671554,0.102210153776193,0.159601642287705,0.125423066721414,1,-0.721540211282673,1.76016938966639,1.41030903099855,1,0.07,0.61,-0.0369552156677964,0.230815393615834,0.186691599480034,1,0.0238528018834994,0.0389805388512692,0.0218142968434583,0.0280541738026449,1.50306670565452,1.56466132289497,8.70957019104388,1.76977873205779,0.92,0.0271293199325011,0.92,0.0271293199325011,0.98,0.014,0.93,0.0255147016443461
"step_severe",20,0.3,0.5,100,0.15984378070164,0.241615589484386,0.199731778983338,0.110190732717088,0.212323283390089,0.167200372469278,1,-1.63414966649309,2.8890762398296,2.48433664753624,1,0.1,0.79,-0.205549162001553,0.401408524743942,0.329562219699534,0.99,0.0998997571508995,0.127532404435832,0.0796297242774159,0.106147756151548,2.66797830280544,2.74006471746589,11.7058144194333,3.01362427586587,0.98,0.014,0.98,0.014,0.96,0.0195959179422654,0.99,0.01
"step_severe",20,0.5,0.1,100,0.0865638129958396,0.0983480113297479,0.088627995379947,0.0818727736724707,0.10133230820797,0.0886094611890815,1,-0.273227580840497,0.833332879719744,0.6842654367664,1,0.03,0.41,0.0444582316835455,0.0789970180309649,0.0654669695159904,0.97,-0.00555378040377387,-0.00382707467785119,-0.0053427958392061,-0.00220457155877177,0.336352637630343,0.363878082202884,4.21050084193156,0.519969730780521,0.82,0.0384187454245971,0.81,0.0392300904918661,0.99,0.0099498743710662,0.76,0.0433637218321262
"step_severe",20,0.5,0.3,100,0.16586782592396,0.189507090212286,0.169729684159438,0.146155798503861,0.185046202829091,0.159274163529308,1,-0.954160193475849,1.44183599969045,1.21130083979369,1,0.06,0.68,0.0478759592181746,0.189019120601329,0.15166579090192,0.88,-0.0373491233109925,-0.0277358356026501,-0.0423882963820948,-0.00911467776345088,0.962243145803265,1.02726034603742,5.40469351921227,1.4253720111667,0.91,0.0286181760425084,0.93,0.0255147016443461,0.93,0.0255147016443461,0.75,0.0461593091172498
"step_severe",20,0.5,0.5,100,0.187915851150336,0.236330501715982,0.208818256648073,0.119552999589926,0.204471776528197,0.173103291035221,1,-2.0471246148328,2.5414424904807,2.22223778958664,1,0.24,0.86,-0.104432062274882,0.345500408737264,0.271459433753511,0.99,-0.00868700007983029,0.0236629885188252,-0.04778555233989,0.060707095164765,2.14962378998035,2.24414381419283,7.98034804378591,2.82198339503084,0.99,0.0099498743710662,0.99,0.0099498743710662,0.86,0.0346987031457949,0.98,0.014070529413629
"step_severe",20,0.8,0.1,100,0.016037730843697,0.0469006261519982,0.037800107295317,0.017475183132576,0.0536879867351665,0.0440977506810735,1,-0.236821295526637,0.796318192400762,0.66783591200185,1,0.16,0.3,0.000933463911621673,0.0507651864708474,0.0396561067450649,0.85,-0.0027612814654111,-0.000730144555103761,-0.00295962721208758,0.000140482716489225,0.367313595980885,0.400941010757003,3.37317899350013,0.701263358838972,1,0,0.99,0.0099498743710662,0.95,0.0217944947177034,0.29,0.0492174048602369
"step_severe",20,0.8,0.3,100,0.0704820641408204,0.110979669809536,0.0889693486319997,0.061633226150388,0.108949645425979,0.0890729193323492,1,-1.13993055912484,1.46524760083247,1.30400688823426,1,0.11,0.71,0.0218728317743921,0.120599387010916,0.0906947501683611,0.96,-0.0344755648640036,-0.0290118749204319,-0.0446095358383187,-0.0127457775848531,0.997140827700393,1.03416798686142,4.35880911356228,1.3276615926118,0.99,0.0099498743710662,0.99,0.0099498743710662,0.75,0.0433012701892219,0.75,0.0441941738241592
"step_severe",20,0.8,0.5,100,0.133074171973669,0.175195631150987,0.148403104541176,0.0873888171461195,0.173198257457092,0.146102359344589,1,-1.98145896670709,2.2110250971123,2.00262256525805,1,0.36,0.93,-0.0436608055166332,0.27670083158698,0.213654873148503,0.98,-0.0578824884213571,-0.0365406628557348,-0.107789804842233,0.0251737192840738,1.87524513410562,1.9532513122546,5.4073822431068,2.56475456306323,1,0,1,0,0.6,0.0489897948556636,0.87,0.0339717770016975
"step_severe",50,0.3,0.1,100,0.14120433243289,0.146929388068323,0.14120433243289,0.113463440752461,0.125318564213118,0.113463440752461,1,-0.0489552165155457,0.610275315129075,0.479556975147744,1,0.03,0.32,0.0457345056611429,0.106745410330709,0.0862589829988438,1,-0.000571189270278445,0.00431200558790957,-3.87831781015794e-05,0.00479147277074218,0.390886196070881,0.465952849249387,3.29598437800692,0.584157670670294,0.56,0.0496386945839634,0.69,0.0462493243193887,0.97,0.017058722109232,0.91,0.0286181760425084
"step_severe",50,0.3,0.3,100,0.178994092715853,0.192354762938289,0.178994092715853,0.118222688450704,0.154954197301622,0.127727529291546,1,-0.504007706813456,1.11025316724841,0.901486901751684,1,0.07,0.59,-0.0186952909557718,0.172685455604633,0.13979249771957,1,0.00549510000172391,0.0278079151897053,0.00267964314768262,0.0243593140118919,1.26015779029833,1.38801973759857,4.77418288472856,1.4776959127905,0.97,0.017058722109232,0.97,0.017058722109232,0.92,0.0271293199325011,0.99,0.0099498743710662
"step_severe",50,0.3,0.5,100,0.134683366074206,0.165238418394685,0.139909672294979,0.0335810805864675,0.0983209049412506,0.0676224310833953,1,-1.47187601217751,1.91656517252999,1.67369279866369,1,0.2,0.82,-0.264356495275203,0.319114407894964,0.285696574568095,1,0.0973746970640377,0.161168045816436,0.0770794468155964,0.119540329605224,2.42955557386982,2.6283721552478,6.42325052782226,2.61812355504416,1,0,1,0,0.9,0.03,1,0
"step_severe",50,0.5,0.1,100,0.0852916025138124,0.0905280159609641,0.0852916025138124,0.0747159228814977,0.0895287662987238,0.0809579747173127,1,-0.384051535632425,0.5957891835898,0.496733622963462,1,0.06,0.42,0.0389730605397144,0.0637342021666212,0.0547405461832103,0.99,-0.00831379187179349,-0.00559371407827176,-0.00831701469444501,-0.003330330944397,0.189131446038204,0.244880478804713,2.19873637367479,0.344226669969207,0.4,0.0489897948556636,0.53,0.0499099188538711,0.93,0.0255147016443461,0.92,0.0272659924344291
"step_severe",50,0.5,0.3,100,0.143755901176014,0.15167630452687,0.143755901176014,0.0973666885079872,0.127966188173869,0.108165506342963,1,-0.867600752942637,1.08524929146039,0.926279195410786,1,0.09,0.73,0.028880891094216,0.128602238248169,0.106067948876607,1,-0.0351417391310859,-0.0182654044359284,-0.040322101994118,-0.00481132156576232,0.934351555905081,1.05460202957834,3.27485957112849,1.22787430379642,0.99,0.0099498743710662,1,0,0.8,0.04,0.99,0.0099498743710662
"step_severe",50,0.5,0.5,100,0.16823872032816,0.192515667725025,0.17245962116887,0.0316905242001671,0.140657904037289,0.108430223549775,1,-1.84741293591134,2.00597953919719,1.87464819820395,1,0.33,0.95,-0.163156876158274,0.303555665272275,0.236884018641128,1,5.2574677839104e-06,0.0774573344240947,-0.0366343423429454,0.0906370574038156,2.03278772480877,2.30282564052259,4.61913752087861,2.50653275599805,1,0,1,0,0.63,0.0482804308182932,1,0
"step_severe",50,0.8,0.1,100,0.020629436187233,0.0346925038453532,0.02790690308492,0.0159854582608256,0.0393976726784019,0.031851886539307,1,-0.290926748880776,0.52389267806097,0.412645050447125,1,0.18,0.13,0.00888594807866552,0.0328168877434785,0.026374364303574,0.98,-0.00410502388020401,-0.00114037255188689,-0.00420434118467597,-0.000766260204545054,0.289344028259144,0.350602705816071,1.92941804081124,0.509006450930232,0.98,0.014,0.96,0.0195959179422654,0.93,0.0255147016443461,0.33,0.0474986573387037
"step_severe",50,0.8,0.3,100,0.0657681555160828,0.0808489378367634,0.0711319234492022,0.0514960011999415,0.0783700749405239,0.0670751561949325,1,-1.19100141006868,1.28991823340048,1.1969852351245,1,0.09,0.8,0.0139144409621439,0.0679966570810754,0.0561839749369217,1,-0.0339655766026318,-0.0279645674865395,-0.0427239005712417,-0.00950129401672645,0.95065670873033,0.99606911917405,2.7526538320199,1.1522744764007,0.99,0.0099498743710662,1,0,0.55,0.049749371855331,0.93,0.0255147016443461
"step_severe",50,0.8,0.5,100,0.128992950711782,0.150626719669817,0.131785094779776,0.0675124509135744,0.133063502637603,0.111880859738868,1,-1.64172238892394,1.69206205955836,1.64172238892394,1,0.78,1,-0.0507150214599175,0.191336083785258,0.143272750543393,1,-0.0642481289990963,-0.028468232078734,-0.123467647031673,0.0309928333033563,1.74421373662909,1.88032269909125,2.54775534606243,2.23844504087107,1,0,1,0,0.08,0.0271293199325011,0.98,0.014
