"true_effect","true_tau","k_total","k_published","k_unpublished","naive_effect","naive_tau2","naive_pi_lower","naive_pi_upper","naive_pi_width","true_ma_effect","true_ma_tau2","true_pi_lower","true_pi_upper","true_pi_width","tf_effect","tf_tau2","tf_k_imputed","tf_pi_lower","tf_pi_upper","tf_pi_width","pp_effect","pp_tau2","pp_method","pp_pi_lower","pp_pi_upper","pp_pi_width","naive_pi_covers_true","tf_pi_covers_true","pp_pi_covers_true","true_pi_covers_true","scenario_id","bias_strength_factor"
0.5,0.3,20,20,0,0.468683677614598,0.119338255283842,-0.281105359401723,1.21847271463092,1.49957807403264,0.468683677614598,0.119338255283842,-0.281105359401723,1.21847271463092,1.49957807403264,0.468683677614598,0.119338255283842,0,-0.281105359401723,1.21847271463092,1.49957807403264,0.101446225801433,0.127872957545178,"PET",-3.16591440260349,3.36880685420636,6.53472125680985,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.382318893219595,0.152255007418932,-0.463493354015032,1.22813114045422,1.69162449446925,0.382318893219595,0.152255007418932,-0.463493354015032,1.22813114045422,1.69162449446925,0.382318893219595,0.152255007418932,0,-0.463493354015032,1.22813114045422,1.69162449446925,-1.36509888468853,0.151207383490988,"PET",-4.80340998239846,2.07321221302141,6.87662219541986,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.612152358734638,0.102918990165643,-0.0851951600485041,1.30949987751778,1.39469503756628,0.612152358734638,0.102918990165643,-0.0851951600485041,1.30949987751778,1.39469503756628,0.612152358734638,0.102918990165643,0,-0.0851951600485041,1.30949987751778,1.39469503756628,-1.19167286562721,0.096342264540624,"PET",-4.04845994798318,1.66511421672875,5.71357416471194,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.530078324030292,0.0648767455217214,-0.0268813071008865,1.08703795516147,1.11391926226236,0.530078324030292,0.0648767455217214,-0.0268813071008865,1.08703795516147,1.11391926226236,0.530078324030292,0.0648767455217214,0,-0.0268813071008865,1.08703795516147,1.11391926226236,-1.0317150532077,0.00798386417245195,"PEESE",-1.76413901398577,-0.299291092429621,1.46484792155615,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.428101543652104,0.0441887975588687,-0.0343242398729108,0.890527327177118,0.924851567050029,0.428101543652104,0.0441887975588687,-0.0343242398729108,0.890527327177118,0.924851567050029,0.337397463918814,0.074111362328192,4,-0.245194675371115,0.919989603208743,1.16518427857986,0.171161712765508,0.0483840586571796,"PET",-1.78927121358131,2.13159463911233,3.92086585269364,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.648935535070228,0.0436205044079067,0.188511829305604,1.10935924083485,0.920847411529247,0.648935535070228,0.0436205044079067,0.188511829305604,1.10935924083485,0.920847411529247,0.648935535070228,0.0436205044079067,0,0.188511829305604,1.10935924083485,0.920847411529247,0.853078767985233,0.0482047849836548,"PET",-1.16141906546989,2.86757660144036,4.02899566691025,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.606175984872493,0.17172272147285,-0.291185760616638,1.50353773036162,1.79472349097826,0.606175984872493,0.17172272147285,-0.291185760616638,1.50353773036162,1.79472349097826,0.606175984872493,0.17172272147285,0,-0.291185760616638,1.50353773036162,1.79472349097826,-2.28421417632009,0.137037407908054,"PET",-5.16562776718101,0.597199414540836,5.76282718172184,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.444132418015571,0.0988770680414022,-0.23974256239696,1.1280073984281,1.36774996082506,0.444132418015571,0.0988770680414022,-0.23974256239696,1.1280073984281,1.36774996082506,0.444132418015571,0.0988770680414022,0,-0.23974256239696,1.1280073984281,1.36774996082506,-0.442149413360128,0.102016930736024,"PET",-3.06003600168644,2.17573717496618,5.23577317665262,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.600022853075313,0.0304234637597366,0.211834611895099,0.988211094255528,0.776376482360429,0.600022853075313,0.0304234637597366,0.211834611895099,0.988211094255528,0.776376482360429,0.600022853075313,0.0304234637597366,0,0.211834611895099,0.988211094255528,0.776376482360429,-0.513867301584178,0.0330787479124186,"PET",-3.68265888563497,2.65492428246661,6.33758316810158,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.406919764522472,0.0815752190133767,-0.215530317450154,1.0293698464951,1.24490016394525,0.406919764522472,0.0815752190133767,-0.215530317450154,1.0293698464951,1.24490016394525,0.406919764522472,0.0815752190133767,0,-0.215530317450154,1.0293698464951,1.24490016394525,1.01554483188106,0.0873891665025668,"PET",-2.26309318747991,4.29418285124203,6.55727603872194,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.549425708123239,0.131364428514721,-0.236702019860254,1.33555343610673,1.57225545596699,0.549425708123239,0.131364428514721,-0.236702019860254,1.33555343610673,1.57225545596699,0.549425708123239,0.131364428514721,0,-0.236702019860254,1.33555343610673,1.57225545596699,-1.96671106424233,0.108589675852437,"PET",-4.73816740443671,0.804745275952059,5.54291268038877,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.55283998513496,0.0573271966558807,0.0288616896461851,1.07681828062374,1.04795659097755,0.55283998513496,0.0573271966558807,0.0288616896461851,1.07681828062374,1.04795659097755,0.55283998513496,0.0573271966558807,0,0.0288616896461851,1.07681828062374,1.04795659097755,-0.403704909270402,0.0594638890647253,"PET",-2.85413043172421,2.0467206131834,4.90085104490761,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.597451093737524,0.0561974286109147,0.0778444252778183,1.11705776219723,1.03921333691941,0.597451093737524,0.0561974286109147,0.0778444252778183,1.11705776219723,1.03921333691941,0.486474156130877,0.0902193824903309,5,-0.153006567646611,1.12595487990836,1.27896144755498,0.0197946786337828,0.0598863745235024,"PET",-2.05512291613603,2.0947122734036,4.14983518953963,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.457780655026492,0.0553728944822172,-0.0578424155978688,0.973403725650854,1.03124614124872,0.457780655026492,0.0553728944822172,-0.0578424155978688,0.973403725650854,1.03124614124872,0.457780655026492,0.0553728944822172,0,-0.0578424155978688,0.973403725650854,1.03124614124872,-0.952457577937818,0.0513344654773584,"PET",-3.08618985622812,1.18127470035248,4.26746455658059,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.509034673172172,0.149744311978818,-0.329509156094694,1.34757850243904,1.67708765853373,0.509034673172172,0.149744311978818,-0.329509156094694,1.34757850243904,1.67708765853373,0.475509059635829,0.16349983524793,1,-0.395682984913,1.34670110418466,1.74238408909766,-0.0291934151019112,0.158533402241801,"PET",-2.97504015856629,2.91665332836246,5.89169348692875,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.583246677762586,0.160355641665053,-0.284576123608253,1.45106947913343,1.73564560274168,0.583246677762586,0.160355641665053,-0.284576123608253,1.45106947913343,1.73564560274168,0.583246677762586,0.160355641665053,0,-0.284576123608253,1.45106947913343,1.73564560274168,-1.50942238474765,0.106076421001655,"PEESE",-3.23880913577697,0.219964366281667,3.45877350205864,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.453433327296878,0.131591296677667,-0.333723682600133,1.24059033719389,1.57431401979402,0.453433327296878,0.131591296677667,-0.333723682600133,1.24059033719389,1.57431401979402,0.293253163219779,0.207374205515693,5,-0.671397801211936,1.25790412765149,1.92930192886343,-0.544749684075576,0.137374927283057,"PET",-4.06614673624454,2.97664736809339,7.04279410433793,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.508910543497841,0.0986448764146856,-0.174438643486069,1.19225973048175,1.36669837396782,0.508910543497841,0.0986448764146856,-0.174438643486069,1.19225973048175,1.36669837396782,0.508910543497841,0.0986448764146856,0,-0.174438643486069,1.19225973048175,1.36669837396782,1.38771610645323,0.0890998985017495,"PEESE",0.0404747717048286,2.73495744120162,2.69448266949679,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.502517436250114,0.0469408270527678,0.0256452649763254,0.979389607523902,0.953744342547577,0.502517436250114,0.0469408270527678,0.0256452649763254,0.979389607523902,0.953744342547577,0.502517436250114,0.0469408270527678,0,0.0256452649763254,0.979389607523902,0.953744342547577,0.0252865750847898,0.0509242185580149,"PET",-2.45146039557222,2.5020335457418,4.95349394131402,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.576594971547929,0.0346790687188793,0.164111801994248,0.98907814110161,0.824966339107362,0.576594971547929,0.0346790687188793,0.164111801994248,0.98907814110161,0.824966339107362,0.576594971547929,0.0346790687188793,0,0.164111801994248,0.98907814110161,0.824966339107362,1.18146630552637,0.0374186035344039,"PET",-0.968077866816334,3.33101047786908,4.29908834468541,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.488592400703234,0.0300789173375703,0.103133998412211,0.874050802994258,0.770916804582047,0.488592400703234,0.0300789173375703,0.103133998412211,0.874050802994258,0.770916804582047,0.434531861585688,0.0423324760152218,3,-0.0116122158735795,0.880675939044956,0.892288154918536,-1.29090490686131,0.0153714920054341,"PET",-2.80548766298468,0.223677849262057,3.02916551224673,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.598577050379926,0.0835270559924337,-0.0311166401607709,1.22827074092062,1.25938738108139,0.598577050379926,0.0835270559924337,-0.0311166401607709,1.22827074092062,1.25938738108139,0.598577050379926,0.0835270559924337,0,-0.0311166401607709,1.22827074092062,1.25938738108139,-0.542415047964965,0.04883822295355,"PEESE",-1.53251892048702,0.447688824557089,1.98020774504411,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.431334232938569,0.103144071255579,-0.266664655706424,1.12933312158356,1.39599777728998,0.431334232938569,0.103144071255579,-0.266664655706424,1.12933312158356,1.39599777728998,0.431334232938569,0.103144071255579,0,-0.266664655706424,1.12933312158356,1.39599777728998,-0.72189684104668,0.103412568471944,"PET",-3.23269961500107,1.7889059329077,5.02160554790877,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.687727699352161,0.161785499272365,-0.18343162244929,1.55888702115361,1.7423186436029,0.687727699352161,0.161785499272365,-0.18343162244929,1.55888702115361,1.7423186436029,0.628337496527374,0.180511984621781,2,-0.282442546343985,1.53911753939873,1.82156008574272,-1.06585927531853,0.0982802398139882,"PEESE",-2.4290223713478,0.297303820710739,2.72632619205854,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.654015684703487,0.0837612790486992,0.0234082782781132,1.28462309112886,1.26121481285075,0.654015684703487,0.0837612790486992,0.0234082782781132,1.28462309112886,1.26121481285075,0.654015684703487,0.0837612790486992,0,0.0234082782781132,1.28462309112886,1.26121481285075,-0.837129833471944,0.0783006916923975,"PET",-3.11413838264513,1.43987871570124,4.55401709834636,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.421122982638425,0.0647653162271083,-0.135188183433417,0.977434148710268,1.11262233214369,0.421122982638425,0.0647653162271083,-0.135188183433417,0.977434148710268,1.11262233214369,0.421122982638425,0.0647653162271083,0,-0.135188183433417,0.977434148710268,1.11262233214369,-0.582486644951569,0.0677686065376345,"PET",-3.59086715772505,2.42589386782191,6.01676102554696,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.419039434931103,0.257932179239022,-0.678722745916849,1.51680161577906,2.19552436169591,0.419039434931103,0.257932179239022,-0.678722745916849,1.51680161577906,2.19552436169591,0.377063749565904,0.279952066274394,1,-0.760478461922822,1.51460596105463,2.27508442297745,-2.83712667945858,0.219690442178365,"PET",-6.52597953590944,0.851726176992276,7.37770571290171,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.48740290592132,0.0706433269089076,-0.0928941859853578,1.067699997828,1.16059418381336,0.48740290592132,0.0706433269089076,-0.0928941859853578,1.067699997828,1.16059418381336,0.48740290592132,0.0706433269089076,0,-0.0928941859853578,1.067699997828,1.16059418381336,1.26172291534381,0.074255029037894,"PET",-1.27359538079208,3.7970412114797,5.07063659227178,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.600520738349433,0.0485822757447268,0.115517187423639,1.08552428927523,0.970007101851588,0.600520738349433,0.0485822757447268,0.115517187423639,1.08552428927523,0.970007101851588,0.600520738349433,0.0485822757447268,0,0.115517187423639,1.08552428927523,0.970007101851588,0.076036996480449,0.0529807221521997,"PET",-2.58483659797176,2.73691059093266,5.32174718890442,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.433084975208533,0.069466336921444,-0.142600318670352,1.00877026908742,1.15137058775777,0.433084975208533,0.069466336921444,-0.142600318670352,1.00877026908742,1.15137058775777,0.317943979098353,0.108032803845702,5,-0.380792571248551,1.01668052944526,1.39747310069381,0.275271308220865,0.0756951593652232,"PET",-3.03247281384502,3.58301543028675,6.61548824413177,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.529346507541875,0.0450109464808703,0.0624186141366851,0.996274400947065,0.93385578681038,0.529346507541875,0.0450109464808703,0.0624186141366851,0.996274400947065,0.93385578681038,0.467525423831377,0.0595511240454211,3,-0.0585686911888421,0.993619538851596,1.05218823004044,0.389765156680093,0.0497109932365046,"PET",-1.98112283181819,2.76065314517838,4.74177597699657,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.538071863896478,0.0747818478343356,-0.0586159880895035,1.13475971588246,1.19337570397196,0.538071863896478,0.0747818478343356,-0.0586159880895035,1.13475971588246,1.19337570397196,0.538071863896478,0.0747818478343356,0,-0.0586159880895035,1.13475971588246,1.19337570397196,-0.173901332587052,0.0797951204268132,"PET",-3.10568171258509,2.75787904741098,5.86356075999607,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.445447039787893,0.182852913927688,-0.480305118938236,1.37119919851402,1.85150431745226,0.445447039787893,0.182852913927688,-0.480305118938236,1.37119919851402,1.85150431745226,0.445447039787893,0.182852913927688,0,-0.480305118938236,1.37119919851402,1.85150431745226,-1.4619828037457,0.17914968805798,"PET",-5.17346966980814,2.24950406231674,7.42297373212488,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.494748400117326,0.0897694964585743,-0.157373491096835,1.14687029133149,1.30424378242832,0.494748400117326,0.0897694964585743,-0.157373491096835,1.14687029133149,1.30424378242832,0.494748400117326,0.0897694964585743,0,-0.157373491096835,1.14687029133149,1.30424378242832,0.953278591640896,0.0961049742931176,"PET",-2.07730194441585,3.98385912769764,6.06116107211349,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.417289815992833,0.0935552560649546,-0.248531163732803,1.08311079571847,1.33164195945127,0.417289815992833,0.0935552560649546,-0.248531163732803,1.08311079571847,1.33164195945127,0.417289815992833,0.0935552560649546,0,-0.248531163732803,1.08311079571847,1.33164195945127,-1.16748445706849,0.0887641728971084,"PET",-3.79278166203873,1.45781274790175,5.25059440994048,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.517244052997759,0.0409968661212198,0.0703143842592336,0.964173721736284,0.89385933747705,0.517244052997759,0.0409968661212198,0.0703143842592336,0.964173721736284,0.89385933747705,0.517244052997759,0.0409968661212198,0,0.0703143842592336,0.964173721736284,0.89385933747705,0.291603398164761,0.0454994517981581,"PET",-2.37598365686437,2.9591904531939,5.33517411005827,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.408326675363621,0.145793348799327,-0.419286061737175,1.23593941246442,1.65522547420159,0.408326675363621,0.145793348799327,-0.419286061737175,1.23593941246442,1.65522547420159,0.312684028279596,0.186308981350174,3,-0.608621821714641,1.23398987827383,1.84261169998847,-1.07554444835966,0.111440539537029,"PEESE",-2.60647852242523,0.455389625705901,3.06186814813113,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.599598110138569,0.0574652113867166,0.0740401432998374,1.1251560769773,1.05111593367746,0.599598110138569,0.0574652113867166,0.0740401432998374,1.1251560769773,1.05111593367746,0.477350067383524,0.109077147198236,5,-0.224962172356336,1.17966230712338,1.40462447947972,-1.17846045805753,0.0496354626792606,"PET",-3.48051223734117,1.12359132122612,4.6041035585673,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.536331879864852,0.264802215498942,-0.575608585988995,1.6482723457187,2.22388093170769,0.536331879864852,0.264802215498942,-0.575608585988995,1.6482723457187,2.22388093170769,0.536331879864852,0.264802215498942,0,-0.575608585988995,1.6482723457187,2.22388093170769,1.23223446352259,0.280847311465531,"PET",-5.48225901169276,7.94672793873794,13.4289869504307,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.504820993744769,0.186370168666305,-0.430057972947923,1.43969996043746,1.86975793338538,0.504820993744769,0.186370168666305,-0.430057972947923,1.43969996043746,1.86975793338538,0.504820993744769,0.186370168666305,0,-0.430057972947923,1.43969996043746,1.86975793338538,-0.0508612549259131,0.197992073785474,"PET",-3.97231389578282,3.870591385931,7.84290528171382,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.499942934985615,0.0909740038799099,-0.156928149273225,1.15681401924446,1.31374216851768,0.499942934985615,0.0909740038799099,-0.156928149273225,1.15681401924446,1.31374216851768,0.499942934985615,0.0909740038799099,0,-0.156928149273225,1.15681401924446,1.31374216851768,-2.02755671852198,0.069732252216445,"PET",-4.59618932281646,0.541075885772501,5.13726520858896,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.44565867730467,0.0909532278484476,-0.210766540591498,1.10208389520084,1.31285043579234,0.44565867730467,0.0909532278484476,-0.210766540591498,1.10208389520084,1.31285043579234,0.44565867730467,0.0909532278484476,0,-0.210766540591498,1.10208389520084,1.31285043579234,-1.80643523955729,0.0711461097696424,"PET",-4.15523840769608,0.542367928581497,4.69760633627758,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.400862764328372,0.0832786637430982,-0.227782549805335,1.02950807846208,1.25729062826741,0.400862764328372,0.0832786637430982,-0.227782549805335,1.02950807846208,1.25729062826741,0.400862764328372,0.0832786637430982,0,-0.227782549805335,1.02950807846208,1.25729062826741,1.24534595599088,0.0881251926404577,"PET",-1.91708515624348,4.40777706822524,6.32486222446872,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.368607319458092,0.0516511679516877,-0.130214747781553,0.867429386697736,0.997644134479289,0.368607319458092,0.0516511679516877,-0.130214747781553,0.867429386697736,0.997644134479289,0.368607319458092,0.0516511679516877,0,-0.130214747781553,0.867429386697736,0.997644134479289,-1.57696791181984,0.0399355060683104,"PET",-3.6294117081791,0.475475884539416,4.10488759271852,TRUE,TRUE,FALSE,TRUE,4,"none"
0.5,0.3,20,20,0,0.585111178934285,0.101389916586772,-0.107453556293488,1.27767591416206,1.38512947045555,0.585111178934285,0.101389916586772,-0.107453556293488,1.27767591416206,1.38512947045555,0.521713256218078,0.131399704668421,2,-0.257091781375825,1.30051829381198,1.55761007518781,-0.319312627128243,0.103167686001335,"PET",-2.56424418004092,1.92561892578444,4.48986310582536,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.567632719577154,0.095226476168533,-0.103648508402847,1.23891394755716,1.34256245596,0.567632719577154,0.095226476168533,-0.103648508402847,1.23891394755716,1.34256245596,0.567632719577154,0.095226476168533,0,-0.103648508402847,1.23891394755716,1.34256245596,0.658364753065307,0.102685739708794,"PET",-2.14265463367423,3.45938413980484,5.60203877347907,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.369304344308991,0.0680249261416375,-0.200695459120704,0.939304147738686,1.13999960685939,0.369304344308991,0.0680249261416375,-0.200695459120704,0.939304147738686,1.13999960685939,0.261667574763543,0.111539094246959,4,-0.450742144523177,0.974077294050263,1.42481943857344,-1.67647658875662,0.0595486649352403,"PET",-4.42453053518334,1.0715773576701,5.49610789285344,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.340958132321172,0.0829051629237172,-0.285969758378343,0.967886023020687,1.25385578139903,0.340958132321172,0.0829051629237172,-0.285969758378343,0.967886023020687,1.25385578139903,0.340958132321172,0.0829051629237172,0,-0.285969758378343,0.967886023020687,1.25385578139903,-1.51865662737845,0.0802023719004728,"PET",-4.98010902234643,1.94279576758953,6.92290478993596,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.539407770163277,0.124696033924179,-0.226999039316496,1.30581457964305,1.53281361895955,0.539407770163277,0.124696033924179,-0.226999039316496,1.30581457964305,1.53281361895955,0.539407770163277,0.124696033924179,0,-0.226999039316496,1.30581457964305,1.53281361895955,0.212272929380464,0.133391480512957,"PET",-3.26486363969341,3.68940949845434,6.95427313814775,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.615369844339246,0.0915925034779392,-0.0432459731391728,1.27398566181766,1.31723163495684,0.615369844339246,0.0915925034779392,-0.0432459731391728,1.27398566181766,1.31723163495684,0.615369844339246,0.0915925034779392,0,-0.0432459731391728,1.27398566181766,1.31723163495684,-0.401658039608073,0.094662756292434,"PET",-3.19343762557969,2.39012154636354,5.58355917194323,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.489178232744317,0.113751790681762,-0.243434741479796,1.22179120696843,1.46522594844823,0.489178232744317,0.113751790681762,-0.243434741479796,1.22179120696843,1.46522594844823,0.4234276228645,0.145560522141731,2,-0.395546512709967,1.24240175843897,1.63794827114893,-0.934169476203576,0.111761170624415,"PET",-3.65902209071173,1.79068313830458,5.44970522901631,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.569526523256051,0.102803396738945,-0.127219380906387,1.26627242741849,1.39349180832488,0.569526523256051,0.102803396738945,-0.127219380906387,1.26627242741849,1.39349180832488,0.569526523256051,0.102803396738945,0,-0.127219380906387,1.26627242741849,1.39349180832488,-2.29972917376389,0.0798566349953894,"PET",-5.24185457212337,0.642396224595592,5.88425079671896,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.410249054056325,0.106727914108071,-0.299817265502188,1.12031537361484,1.42013263911703,0.410249054056325,0.106727914108071,-0.299817265502188,1.12031537361484,1.42013263911703,0.410249054056325,0.106727914108071,0,-0.299817265502188,1.12031537361484,1.42013263911703,-0.569159200423887,0.111577791717148,"PET",-4.23480967083498,3.09649126998721,7.33130094082219,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.441432848741943,0.189950309466193,-0.501894035319905,1.38475973280379,1.8866537681237,0.441432848741943,0.189950309466193,-0.501894035319905,1.38475973280379,1.8866537681237,0.441432848741943,0.189950309466193,0,-0.501894035319905,1.38475973280379,1.8866537681237,-1.55575199287097,0.179796004756686,"PET",-4.67521446982826,1.56371048408633,6.23892495391459,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.517031212550306,0.0511052761136698,0.0210492651545532,1.01301315994606,0.991963894791505,0.517031212550306,0.0511052761136698,0.0210492651545532,1.01301315994606,0.991963894791505,0.491383929520501,0.0609545979914581,1,-0.0456535980700069,1.02842145711101,1.07407505518102,0.350956542507917,0.0565635617949528,"PET",-1.85981306996214,2.56172615497797,4.42153922494011,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.47398768853728,0.0947767955435273,-0.196252457924759,1.14422783499932,1.34048029292408,0.47398768853728,0.0947767955435273,-0.196252457924759,1.14422783499932,1.34048029292408,0.47398768853728,0.0947767955435273,0,-0.196252457924759,1.14422783499932,1.34048029292408,-0.809817270610135,0.0970151377239943,"PET",-4.03919799626239,2.41956345504213,6.45876145130452,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.435988614417159,0.136766017554818,-0.366238333356158,1.23821556219048,1.60445389554663,0.435988614417159,0.136766017554818,-0.366238333356158,1.23821556219048,1.60445389554663,0.435988614417159,0.136766017554818,0,-0.366238333356158,1.23821556219048,1.60445389554663,-0.178883867205047,0.144211628727813,"PET",-2.88910666900754,2.53133893459744,5.42044560360498,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.61649247401964,0.0866445627734337,-0.0244110016362192,1.2573959496755,1.28180695131172,0.61649247401964,0.0866445627734337,-0.0244110016362192,1.2573959496755,1.28180695131172,0.61649247401964,0.0866445627734337,0,-0.0244110016362192,1.2573959496755,1.28180695131172,-1.46125964509628,0.07923174640869,"PET",-4.64024742785369,1.71772813766112,6.35797556551481,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.513633939990638,0.0718658600311695,-0.0712124058639294,1.09848028584521,1.16969269170914,0.513633939990638,0.0718658600311695,-0.0712124058639294,1.09848028584521,1.16969269170914,0.513633939990638,0.0718658600311695,0,-0.0712124058639294,1.09848028584521,1.16969269170914,0.283783296874502,0.0779221217086742,"PET",-2.98112768430124,3.54869427805024,6.52982196235148,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.562574140701994,0.0822644465624965,-0.0621409027531705,1.18728918415716,1.24943008691033,0.562574140701994,0.0822644465624965,-0.0621409027531705,1.18728918415716,1.24943008691033,0.562574140701994,0.0822644465624965,0,-0.0621409027531705,1.18728918415716,1.24943008691033,-1.29685448747549,0.0805670529890239,"PET",-4.93726637265508,2.3435573977041,7.28082377035918,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.499511369530404,0.0765182065806995,-0.104147329443455,1.10317006850426,1.20731739794772,0.499511369530404,0.0765182065806995,-0.104147329443455,1.10317006850426,1.20731739794772,0.499511369530404,0.0765182065806995,0,-0.104147329443455,1.10317006850426,1.20731739794772,0.0116386662624952,0.0830359316672933,"PET",-2.57469877892775,2.59797611145274,5.17267489038049,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.432995140378139,0.0395342274438226,-0.0055911130577071,0.871581393813985,0.877172506871692,0.432995140378139,0.0395342274438226,-0.0055911130577071,0.871581393813985,0.877172506871692,0.369051502116309,0.0581961389234687,3,-0.151022603626337,0.889125607858956,1.04014821148529,-0.104415914039086,0.0431783564584933,"PET",-2.41070842981059,2.20187660173242,4.61258503154301,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.512367387541231,0.04434215560225,0.0492488432329212,0.975485931849541,0.926237088616619,0.512367387541231,0.04434215560225,0.0492488432329212,0.975485931849541,0.926237088616619,0.512367387541231,0.04434215560225,0,0.0492488432329212,0.975485931849541,0.926237088616619,0.741331601332249,0.0487797205007198,"PET",-1.81213700815567,3.29480021082017,5.10693721897584,TRUE,TRUE,TRUE,TRUE,4,"none"
0.5,0.3,20,20,0,0.590818264839641,0.0985743790046284,-0.0919294691413046,1.27356599882059,1.36549546796189,0.590818264839641,0.0985743790046284,-0.0919294691413046,1.27356599882059,1.36549546796189,0.590818264839641,0.0985743790046284,0,-0.0919294691413046,1.27356599882059,1.36549546796189,-0.583964697048588,0.101273124411505,"PET",-4.13467960675757,2.96675021266039,7.10142981941796,TRUE,TRUE,TRUE,TRUE,4,"none"
